version	asset_file	object_type	path_id	object_name	field_path	source_text	normalized_source_text	category	status	translation_guess	context_before	context_after	notes
v1.1.3	level3	MonoBehaviour	4764	Task_Fishing	raw_length_prefixed@914420	Way too small...	way too small...	item	suspicious-mapping	Слишком мелко...	Plastic Bottle | Worthless junk... | Fishlet	Can of Worms | Useful for fishing! | Wet Duct Tape	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3:4729:raw_length_prefixed@909060:Task_Fishing; v1.1.3 locations=level3:4764:raw_length_prefixed@914420:Task_Fishing. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	MonoBehaviour	4764	Task_Fishing	raw_length_prefixed@914672	Wet Duct Tape	wet duct tape	item	suspicious-mapping	Мокрый скотч	Way too small... | Can of Worms | Useful for fishing!	Seems useable! | Broken Compass | Looks reparable!	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3:4729:raw_length_prefixed@909312:Task_Fishing; level3::raw_ascii@909312:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::; v1.1.3 locations=level3:4764:raw_length_prefixed@914672:Task_Fishing; level3::raw_ascii@914672:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	MonoBehaviour	4764	Task_Fishing	raw_length_prefixed@914016	Worthless junk...	worthless junk...	item	suspicious-mapping	Бесполезный мусор...		Worthless junk... | Plastic Bottle | Worthless junk...	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3:4729:raw_length_prefixed@908656:Task_Fishing; level3:4729:raw_length_prefixed@908784:Task_Fishing; level3:4729:raw_length_prefixed@908924:Task_Fishing; v1.1.3 locations=level3:4764:raw_length_prefixed@914016:Task_Fishing; level3:4764:raw_length_prefixed@914144:Task_Fishing; level3:4764:raw_length_prefixed@914284:Task_Fishing. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	MonoBehaviour	4827	net (broken)	raw_length_prefixed@927648	Torn Fishnet	torn fishnet	item	suspicious-mapping	Рваная сеть			Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3:4792:raw_length_prefixed@922208:net (broken); level3::raw_ascii@922208:; level4:9848:raw_length_prefixed@2094176:net (broken); translations/source_queue.tsv:::; translations/ru.tsv:::; +1 more; v1.1.3 locations=level3:4827:raw_length_prefixed@927648:net (broken); level3::raw_ascii@927648:; level4:10603:raw_length_prefixed@2199744:net (broken); translations/source_queue.tsv:::; translations/ru.tsv:::; +1 more. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	GameObject	697	energyicon (2)	m_Name	energyicon (2)	energyicon (2)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3:697:m_Name:energyicon (2); level3:810:m_Name:energyicon (2); level3::raw_ascii@168496:; level3::raw_ascii@175632:; v1.1.3 locations=level3:697:m_Name:energyicon (2); level3:810:m_Name:energyicon (2); level3::raw_ascii@169680:; level3::raw_ascii@176816:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	GameObject	70	energyicon (1)	m_Name	energyicon (1)	energyicon (1)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3:70:m_Name:energyicon (1); level3:536:m_Name:energyicon (1); level3::raw_ascii@127920:; level3::raw_ascii@158064:; v1.1.3 locations=level3:70:m_Name:energyicon (1); level3:536:m_Name:energyicon (1); level3::raw_ascii@129104:; level3::raw_ascii@159248:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level3	GameObject	758	Energy	m_Name	Energy	energy	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level3:758:m_Name:Energy; level3::raw_ascii@172244:; v1.1.3 locations=level3:758:m_Name:Energy; level3::raw_ascii@173428:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	MonoBehaviour	10442	food_fish (1)	raw_length_prefixed@2178720	Fish Can	fish can	item	suspicious-mapping	Банка рыбы			Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:9693:raw_length_prefixed@2074656:food_fish (1); level4:9780:raw_length_prefixed@2084912:food_fish (2); level4:9832:raw_length_prefixed@2091984:food_fish (4); level4:9908:raw_length_prefixed@2100832:food_fish (3); level4:9911:raw_length_prefixed@2101152:food_fish; +6 more; v1.1.3 locations=level4:10442:raw_length_prefixed@2178720:food_fish (1); level4:10533:raw_length_prefixed@2189872:food_fish (2); level4:10587:raw_length_prefixed@2197552:food_fish (4); level4:10664:raw_length_prefixed@2206544:food_fish (3); level4:10667:raw_length_prefixed@2206864:food_fish; +6 more. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	1581	fishpivot (2)	m_Name	fishpivot (2)	fishpivot (2)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:1396:m_Name:fishpivot (2); level4:2434:m_Name:fishpivot (2); level4::raw_ascii@344984:; level4::raw_ascii@413368:; v1.1.3 locations=level4:1581:m_Name:fishpivot (2); level4:2754:m_Name:fishpivot (2); level4::raw_ascii@374136:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	1709	MonsterFishModel (7)	m_Name	MonsterFishModel (7)	monsterfishmodel (7)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:1508:m_Name:MonsterFishModel (7); level4::raw_ascii@352376:; v1.1.3 locations=level4:1709:m_Name:MonsterFishModel (7); level4::raw_ascii@382488:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	1797	fishie (5)	m_Name	fishie (5)	fishie (5)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:1584:m_Name:fishie (5); level4::raw_ascii@357164:; v1.1.3 locations=level4:1797:m_Name:fishie (5); level4::raw_ascii@387948:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	1813	fishie (7)	m_Name	fishie (7)	fishie (7)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:1599:m_Name:fishie (7); level4::raw_ascii@358140:; v1.1.3 locations=level4:1813:m_Name:fishie (7); level4::raw_ascii@388972:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	1987	fishie (1)	m_Name	fishie (1)	fishie (1)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:1753:m_Name:fishie (1); level4::raw_ascii@368428:; v1.1.3 locations=level4:1987:m_Name:fishie (1); level4::raw_ascii@400380:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	2050	fishpivot (1)	m_Name	fishpivot (1)	fishpivot (1)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:1809:m_Name:fishpivot (1); level4:2297:m_Name:fishpivot (1); level4::raw_ascii@372104:; level4::raw_ascii@404280:; v1.1.3 locations=level4:2050:m_Name:fishpivot (1); level4:2601:m_Name:fishpivot (1); level4::raw_ascii@404456:; level4::raw_ascii@440424:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	2071	fishie (3)	m_Name	fishie (3)	fishie (3)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:1824:m_Name:fishie (3); level4::raw_ascii@373084:; v1.1.3 locations=level4:2071:m_Name:fishie (3); level4::raw_ascii@405772:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	2130	MonsterFishModel (3)	m_Name	MonsterFishModel (3)	monsterfishmodel (3)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:1876:m_Name:MonsterFishModel (3); level4::raw_ascii@376440:; v1.1.3 locations=level4:2130:m_Name:MonsterFishModel (3); level4::raw_ascii@409560:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	2664	fishie (4)	m_Name	fishie (4)	fishie (4)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:2353:m_Name:fishie (4); level4::raw_ascii@408044:; v1.1.3 locations=level4:2664:m_Name:fishie (4). Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	443	fishie (2)	m_Name	fishie (2)	fishie (2)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:391:m_Name:fishie (2); level4::raw_ascii@278860:; v1.1.3 locations=level4:443:m_Name:fishie (2); level4::raw_ascii@300284:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	481	MonsterFishModel (5)	m_Name	MonsterFishModel (5)	monsterfishmodel (5)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:424:m_Name:MonsterFishModel (5); level4::raw_ascii@281064:; v1.1.3 locations=level4:481:m_Name:MonsterFishModel (5); level4::raw_ascii@302792:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	539	MonsterFishModel (2)	m_Name	MonsterFishModel (2)	monsterfishmodel (2)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:474:m_Name:MonsterFishModel (2); level4::raw_ascii@284360:; v1.1.3 locations=level4:539:m_Name:MonsterFishModel (2); level4::raw_ascii@306552:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	619	fishie (6)	m_Name	fishie (6)	fishie (6)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:545:m_Name:fishie (6); level4::raw_ascii@288924:; v1.1.3 locations=level4:619:m_Name:fishie (6); level4::raw_ascii@311612:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	66	MonsterFishModel (4)	m_Name	MonsterFishModel (4)	monsterfishmodel (4)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:56:m_Name:MonsterFishModel (4); level4::raw_ascii@256776:; v1.1.3 locations=level4:66:m_Name:MonsterFishModel (4); level4::raw_ascii@275832:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	702	MonsterFishModel (8)	m_Name	MonsterFishModel (8)	monsterfishmodel (8)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:618:m_Name:MonsterFishModel (8); level4::raw_ascii@293688:; v1.1.3 locations=level4:702:m_Name:MonsterFishModel (8); level4::raw_ascii@316904:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	746	fishpivot (3)	m_Name	fishpivot (3)	fishpivot (3)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:656:m_Name:fishpivot (3); level4::raw_ascii@296168:; v1.1.3 locations=level4:746:m_Name:fishpivot (3); level4::raw_ascii@319704:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	830	MonsterFishModel (6)	m_Name	MonsterFishModel (6)	monsterfishmodel (6)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:733:m_Name:MonsterFishModel (6); level4::raw_ascii@301032:; v1.1.3 locations=level4:830:m_Name:MonsterFishModel (6); level4::raw_ascii@325000:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	894	MonsterFishModel (1)	m_Name	MonsterFishModel (1)	monsterfishmodel (1)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:787:m_Name:MonsterFishModel (1); level4::raw_ascii@304728:; v1.1.3 locations=level4:894:m_Name:MonsterFishModel (1); level4::raw_ascii@329288:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level4	GameObject	991	MonsterFishModel (9)	m_Name	MonsterFishModel (9)	monsterfishmodel (9)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level4:874:m_Name:MonsterFishModel (9); level4::raw_ascii@310488:; v1.1.3 locations=level4:991:m_Name:MonsterFishModel (9); level4::raw_ascii@335624:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level5	GameObject	45	fishpivot (5)	m_Name	fishpivot (5)	fishpivot (5)	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level5:45:m_Name:fishpivot (5); level5::raw_ascii@52616:; v1.1.3 locations=level5:45:m_Name:fishpivot (5); level5::raw_ascii@53672:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	resources.assets	MonoBehaviour	2056	Item Label	raw_length_prefixed@16055396	Option A	option a	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=resources.assets:2056:raw_length_prefixed@16053460:Item Label; v1.1.3 locations=resources.assets:2056:raw_length_prefixed@16055396:Item Label. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	resources.assets	MonoBehaviour	2373	Scrollbar Horizontal	raw_length_prefixed@16151280	OnScrollbarClicked	onscrollbarclicked	item	suspicious-mapping				Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=resources.assets:2373:raw_length_prefixed@16149344:Scrollbar Horizontal; resources.assets:2544:raw_length_prefixed@16193424:Scrollbar Vertical; v1.1.3 locations=resources.assets:2373:raw_length_prefixed@16151280:Scrollbar Horizontal; resources.assets:2544:raw_length_prefixed@16195360:Scrollbar Vertical. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	sharedassets1.assets	MonoBehaviour	378	bait_from_food_01	raw_length_prefixed@7278276	Make bait?	make bait?	item	suspicious-mapping	Сделать наживку?	bait_from_food_01		Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=sharedassets1.assets:371:raw_length_prefixed@9799500:bait_from_food_01; sharedassets1.assets::raw_ascii@9799500:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::; v1.1.3 locations=sharedassets1.assets:378:raw_length_prefixed@7278276:bait_from_food_01; sharedassets1.assets::raw_ascii@7278276:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	sharedassets1.assets	MonoBehaviour	390	help_explore_scuba_01	raw_length_prefixed@7284436	Hand over diving gear?	hand over diving gear?	item	suspicious-mapping		help_explore_scuba_01		Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=sharedassets1.assets:383:raw_length_prefixed@9805588:help_explore_scuba_01; v1.1.3 locations=sharedassets1.assets:390:raw_length_prefixed@7284436:help_explore_scuba_01. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	sharedassets1.assets	MonoBehaviour	396	help_exploremap_01	raw_length_prefixed@7287892	Hand over the map?	hand over the map?	item	suspicious-mapping	Отдать карту?	help_exploremap_01		Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=sharedassets1.assets:389:raw_length_prefixed@9809028:help_exploremap_01; sharedassets1.assets::raw_ascii@9809028:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::; v1.1.3 locations=sharedassets1.assets:396:raw_length_prefixed@7287892:help_exploremap_01; sharedassets1.assets::raw_ascii@7287892:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	sharedassets1.assets	MonoBehaviour	400	help_fishing_01	raw_length_prefixed@7289492	Give bait to fish?	give bait to fish?	item	suspicious-mapping	Дать рыбе наживку?	help_fishing_01		Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=sharedassets1.assets:393:raw_length_prefixed@9810604:help_fishing_01; sharedassets1.assets::raw_ascii@9810604:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::; v1.1.3 locations=sharedassets1.assets:400:raw_length_prefixed@7289492:help_fishing_01; sharedassets1.assets::raw_ascii@7289492:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	sharedassets1.assets	MonoBehaviour	409	help_fixing_01_hookgun	raw_length_prefixed@7293148	Try to fix?	try to fix?	item	suspicious-mapping	Попытаться починить?	help_fixing_01_hookgun		Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=sharedassets1.assets:402:raw_length_prefixed@9814228:help_fixing_01_hookgun; sharedassets1.assets:405:raw_length_prefixed@9815488:help_fixing_01_net; sharedassets1.assets:407:raw_length_prefixed@9816340:help_fixing_01_scubaset; v1.1.3 locations=sharedassets1.assets:409:raw_length_prefixed@7293148:help_fixing_01_hookgun; sharedassets1.assets:412:raw_length_prefixed@7294424:help_fixing_01_net; sharedassets1.assets:414:raw_length_prefixed@7295276:help_fixing_01_scubaset. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	sharedassets1.assets	MonoBehaviour	418	help_found_net_01	raw_length_prefixed@7297020	Give fishnet?	give fishnet?	item	suspicious-mapping		help_found_net_01		Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=sharedassets1.assets:411:raw_length_prefixed@9818068:help_found_net_01; sharedassets1.assets::raw_ascii@9818068:; v1.1.3 locations=sharedassets1.assets:418:raw_length_prefixed@7297020:help_found_net_01; sharedassets1.assets::raw_ascii@7297020:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	sharedassets1.assets	MonoBehaviour	508	FishIntoBoat	raw_length_prefixed@7320688	Check the back?	check the back?	item	suspicious-mapping	Проверить оборот?	FishIntoBoat | FishIntoBoat | sleep		Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=sharedassets1.assets:498:raw_length_prefixed@9841040:FishIntoBoat; v1.1.3 locations=sharedassets1.assets:508:raw_length_prefixed@7320688:FishIntoBoat. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	sharedassets1.assets	MonoBehaviour	508	FishIntoBoat	raw_length_prefixed@7320596	sleep	sleep	item	suspicious-mapping		FishIntoBoat | FishIntoBoat	Check the back?	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=sharedassets1.assets:498:raw_length_prefixed@9840948:FishIntoBoat; sharedassets1.assets:505:raw_length_prefixed@9846520:SleepingUnwell; sharedassets1.assets:509:raw_length_prefixed@9849164:FishSquad; sharedassets1.assets:512:raw_length_prefixed@9851320:MonsterFish; sharedassets1.assets:513:raw_length_prefixed@9852364:MysteryChest; +2 more; v1.1.3 locations=sharedassets1.assets:508:raw_length_prefixed@7320596:FishIntoBoat; sharedassets1.assets:515:raw_length_prefixed@7326240:SleepingUnwell; sharedassets1.assets:519:raw_length_prefixed@7328916:FishSquad; sharedassets1.assets:522:raw_length_prefixed@7331496:MonsterFish; sharedassets1.assets:523:raw_length_prefixed@7332548:MysteryChest; +2 more. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	sharedassets1.assets	MonoBehaviour	522	MonsterFish	raw_length_prefixed@7332224	Eaten alive.	eaten alive.	item	suspicious-mapping		MonsterFish | MonsterFish | sleep		Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=sharedassets1.assets:512:raw_length_prefixed@9852044:MonsterFish; v1.1.3 locations=sharedassets1.assets:522:raw_length_prefixed@7332224:MonsterFish. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	sharedassets1.assets	MonoBehaviour	523	MysteryChest	raw_length_prefixed@7332720	Became chest loot.	became chest loot.	item	suspicious-mapping		MysteryChest | sleep | Pick up chest?		Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=sharedassets1.assets:513:raw_length_prefixed@9852532:MysteryChest; sharedassets1.assets:520:raw_length_prefixed@9857832:ChestAttack; sharedassets1.assets::raw_ascii@9852532:; sharedassets1.assets::raw_ascii@9857832:; v1.1.3 locations=sharedassets1.assets:523:raw_length_prefixed@7332720:MysteryChest; sharedassets1.assets:530:raw_length_prefixed@7338092:ChestAttack; sharedassets1.assets::raw_ascii@7332720:; sharedassets1.assets::raw_ascii@7338092:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	sharedassets1.assets	MonoBehaviour	523	MysteryChest	raw_length_prefixed@7332612	Pick up chest?	pick up chest?	item	suspicious-mapping	Поднять сундук?	MysteryChest | MysteryChest | sleep	Became chest loot.	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=sharedassets1.assets:513:raw_length_prefixed@9852428:MysteryChest; sharedassets1.assets::raw_ascii@9852428:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::; v1.1.3 locations=sharedassets1.assets:523:raw_length_prefixed@7332612:MysteryChest; sharedassets1.assets::raw_ascii@7332612:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	sharedassets1.assets	MonoBehaviour	524	SmallMonsterFishes	raw_length_prefixed@7333608	Mauled to death.	mauled to death.	item	suspicious-mapping		SmallMonsterFishes | bait | sleep		Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=sharedassets1.assets:514:raw_length_prefixed@9853404:SmallMonsterFishes; v1.1.3 locations=sharedassets1.assets:524:raw_length_prefixed@7333608:SmallMonsterFishes. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	raw_bytes			raw_ascii@187996	If your night does get interrupted, use an item you brought to handle the situation. If you have no answer, you can try going back to sleep. Sometimes, that	if your night does get interrupted, use an item you brought to handle the situation. if you have no answer, you can try going back to sleep. sometimes, that	notification	needs-context		Use Custom Seed? | (Development build) | Keep empty for random seed...	s your only option. | Scenario Mode | Super Energy	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1::raw_ascii@183756:; v1.1.3 locations=level1::raw_ascii@187996:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	raw_bytes			raw_ascii@193452	Use the daytime to spend your energy on fishing, eating, doing small tasks, or chatting to your shipmate (if you brought one).	use the daytime to spend your energy on fishing, eating, doing small tasks, or chatting to your shipmate (if you brought one).	unknown	needs-context		s your only option. | Scenario Mode | Super Energy	When you run out of energy, end the day and try to sleep hoping nothing disrupts your r... | Step 1: Grab and Run! | +Slower Hunger	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1::raw_ascii@189212:; v1.1.3 locations=level1::raw_ascii@193452:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	raw_bytes			raw_ascii@193579	When you run out of energy, end the day and try to sleep hoping nothing disrupts your rest.	when you run out of energy, end the day and try to sleep hoping nothing disrupts your rest.	ui	needs-context		Scenario Mode | Super Energy | Use the daytime to spend your energy on fishing, eating, doing small tasks, or chatting...	Step 1: Grab and Run! | +Slower Hunger | +Health Regenerates	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1::raw_ascii@189339:; v1.1.3 locations=level1::raw_ascii@193579:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	raw_bytes			raw_ascii@334932	You lost an item to the sea.!	you lost an item to the sea.!	notification	needs-context		I1V | Dead by the Sea. | Your friend is sleeping with the fishes.	Something broke during the night. | You did not sleep very well. | You feel weak.	Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1::raw_ascii@325988:; level3::raw_ascii@957656:; level5::raw_ascii@339636:; v1.1.3 locations=level1::raw_ascii@334932:; level3::raw_ascii@964544:; level5::raw_ascii@346340:. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	MonoBehaviour	1517	Title	raw_length_prefixed@171228	Sleeping With The Fishes	sleeping with the fishes	ui	needs-context	Сон с рыбами			Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1:1479:raw_length_prefixed@166988:Title; level1:1548:raw_length_prefixed@204652:Title; level1:1559:raw_length_prefixed@210508:Title; level1::raw_ascii@166988:; level1::raw_ascii@204652:; +5 more; v1.1.3 locations=level1:1517:raw_length_prefixed@171228:Title; level1:1586:raw_length_prefixed@208892:Title; level1:1597:raw_length_prefixed@214748:Title; level1::raw_ascii@171228:; level1::raw_ascii@208892:; +5 more. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	MonoBehaviour	1518	subtitle	raw_length_prefixed@171772	Light Items	light items	unknown	needs-context	Легкие предметы			Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1:1480:raw_length_prefixed@167532:subtitle; level1::raw_ascii@167532:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::; v1.1.3 locations=level1:1518:raw_length_prefixed@171772:subtitle; level1::raw_ascii@171772:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	MonoBehaviour	1528	subtitle	raw_length_prefixed@177084	Heavy Items	heavy items	unknown	needs-context	Тяжелые предметы			Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1:1490:raw_length_prefixed@172844:subtitle; level1::raw_ascii@172844:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::; v1.1.3 locations=level1:1528:raw_length_prefixed@177084:subtitle; level1::raw_ascii@177084:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	MonoBehaviour	1529	howtoplay_txt	raw_length_prefixed@177612	Time is running out! Gather whatever you can and toss it into your lifeboat, before the ship sinks. Every item counts! Escape by staying near the boat at the end! However, it can only carry one more person besides you.	time is running out! gather whatever you can and toss it into your lifeboat, before the ship sinks. every item counts! escape by staying near the boat at the end! however, it can only carry one more person besides you.	notification	needs-context	Время на исходе! Соберите все, что сможете, и бросайте в спасательную шлюпку, пока корабль не затонул. Важен каждый предмет! Чтобы спастись, в конце оставайтесь рядом со шлюпкой. Но кроме вас она выдержит только еще одного человека.			Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1:1491:raw_length_prefixed@173372:howtoplay_txt; level1::raw_ascii@173372:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::; v1.1.3 locations=level1:1529:raw_length_prefixed@177612:howtoplay_txt; level1::raw_ascii@177612:; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::. Use source text plus neighbouring object context, not path_id/list index.
v1.1.3	level1	MonoBehaviour	1548	howtoplay_txt	raw_length_prefixed@187996	If your night does get interrupted, use an item you brought to handle the situation. If you have no answer, you can try going back to sleep. Sometimes, that’s your only option.	if your night does get interrupted, use an item you brought to handle the situation. if you have no answer, you can try going back to sleep. sometimes, that's your only option.	notification	needs-context	Если ночью вас что-то прервет, используйте взятый предмет, чтобы справиться с ситуацией. Если выхода нет, можно попробовать снова уснуть. Иногда это единственный вариант.			Same English item text exists in both versions but serialized locations differ. v1.1.2 locations=level1:1510:raw_length_prefixed@183756:howtoplay_txt; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::; v1.1.3 locations=level1:1548:raw_length_prefixed@187996:howtoplay_txt; translations/source_queue.tsv:::; patches/xunity_autotranslator/BepInEx/Translation/ru/Text/_AutoGeneratedTranslations.txt:::. Use source text plus neighbouring object context, not path_id/list index.
