first_seen_tester	seen_testers_count	seen_sessions_count	seen_count	scene	block_guess	full_transform_path	normalized_text	sample_current_text	has_latin	has_cyrillic	is_english_likely	is_mixed_ru_en	is_layout_risk	status	recommended_translation	notes
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	210	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	Океан действительно собирает вместе самые разные вещи.Прошлой ночью я нашёл загадочный тяжёлый сундук, но ключа рядом не было. Если любопытство победит, придётся вскрывать его силой.	Океан действительно собирает вместе самые разные вещи.<br>Прошлой ночью я нашёл загадочный тяжёлый сундук, но ключа рядом не было. Если любопытство победит, придётся вскрывать его силой.	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	630	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	Осмотревшись, я понял, что нужно немного скорректировать курс, иначе лодку может унести в воды, с которыми мне не справиться.Честно говоря, я понятия не имею, куда плыву. Остаётся надеяться, что там будет приятнее, чем там, где я проснулся прошлой ночью…	Осмотревшись, я понял, что нужно немного скорректировать курс, иначе лодку может унести в воды, с которыми мне не справиться.<br>Честно говоря, я понятия не имею, куда плыву. Остаётся надеяться, что там будет приятнее, чем там, где я проснулся прошлой ночью…	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	3	1	70	game_storyGameDay	UnknownNeedsContext	UI/HUD/Hunger/HoverBox_hunger/mood_info	Перекусить бы	Перекусить бы	False	True	False	False	True	layout-risk-review		narrow_rect|preferred_width_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	42	game_menu	MainMenu	MENU/UI/Canvas/MedalsButton/Medals/Medal_1 (5)/Desc	Плохо распорядитесь временем...	Плохо распорядитесь временем...	False	True	False	False	True	layout-risk-review		preferred_width_gt_rect
dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	420	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	По спине пробежал холодок. Это был кошмар наяву? Я правда видел… призраков?Я крепко зажмурился, чтобы мысли не сорвались в панику, если это был сонный паралич.А потом заснул…	По спине пробежал холодок. Это был кошмар наяву? Я правда видел… призраков?<br>Я крепко зажмурился, чтобы мысли не сорвались в панику, если это был сонный паралич.<br>А потом заснул…	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	210	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	По спине пробежал холодок. Это был кошмар наяву? Я правда видел… призраков?Я схватил фонарик и посветил на них, чтобы проверить, отреагируют ли они…К утру я проснулся весь в поту. Это место начинает сводить меня с ума…	По спине пробежал холодок. Это был кошмар наяву? Я правда видел… призраков?<br>Я схватил фонарик и посветил на них, чтобы проверить, отреагируют ли они…<br>К утру я проснулся весь в поту. Это место начинает сводить меня с ума…	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	322	game_storyGameDay	FriendSupportPanel	UI/HUD/FriendManageUI/Stats/Button_Eat/text_use	Покормить?	Покормить?	False	True	False	False	True	layout-risk-review		preferred_width_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	462	game_storyGameDay	FriendSupportPanel	UI/HUD/FriendManageUI/Stats/Button_Speciality/SpecialityText	Помочь?	Помочь?	False	True	False	False	True	layout-risk-review		preferred_width_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	2394	game_storyGameNight	UnknownNeedsContext	UI/HUD/SleepButtonHolder/GoBackToSleep/Image/Text (TMP)	Попробовать снова уснуть?	Попробовать снова уснуть?	False	True	False	False	True	layout-risk-review		preferred_width_gt_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	182	game_storyGameNight	UnknownNeedsContext	UI/HUD/ChoiceHud/choice_question_text	Посетить островок?	Посетить островок?	False	True	False	False	True	layout-risk-review		preferred_height_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	308	game_runEnd	EndingStatsScreen	UI/ENDING_CANVAS/InfoList/5	Предметов использовано:	Предметов использовано: 	False	True	False	False	True	layout-risk-review		preferred_height_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	168	game_runEnd	EndingStatsScreen	UI/ENDING_CANVAS/InfoList/1	Причина смерти:	Причина смерти: 	False	True	False	False	True	layout-risk-review		preferred_height_gt_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	56	game_runEnd	EndingStatsScreen	UI/ENDING_CANVAS/InfoList/1	Причина смерти: Долг просрочен.	Причина смерти: <color=#ff4400>Долг просрочен.	False	True	False	False	True	layout-risk-review		long_text|preferred_height_gt_rect
dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	56	game_runEnd	EndingStatsScreen	UI/ENDING_CANVAS/InfoList/1	Причина смерти: Утащило на дно.	Причина смерти: <color=#ff4400>Утащило на дно.	False	True	False	False	True	layout-risk-review		long_text|preferred_height_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	3	1	28	game_runEnd	EndingStatsScreen	UI/ENDING_CANVAS/InfoList/1	Причина смерти: Шлюпка развалилась.	Причина смерти: <color=#ff4400>Шлюпка развалилась.	False	True	False	False	True	layout-risk-review		long_text|preferred_height_gt_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	210	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Приятель с перьями?	Приятель с перьями?	False	True	False	False	True	layout-risk-review		preferred_width_gt_rect|preferred_height_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	3	1	196	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	Прошлая ночь была, мягко говоря, тошнотворной. Проспи я ещё час, мог бы оказаться под лодкой.К счастью, я смог удержать её на месте тяжёлым якорем, который был у меня под рукой.Он отлично справился: всё оставалось неподвижным, включая меня.	Прошлая ночь была, мягко говоря, тошнотворной. Проспи я ещё час, мог бы оказаться под лодкой.<br>К счастью, я смог удержать её на месте тяжёлым якорем, который был у меня под рукой.<br>Он отлично справился: всё оставалось неподвижным, включая меня.	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	420	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	Прошлой ночью воздух наполнился звуками плеска и шлепков. Я решил найти источник.И вот оно! Кто-то решил стать моим завтраком. В суровом море всё ещё есть немного доброты.	Прошлой ночью воздух наполнился звуками плеска и шлепков. Я решил найти источник.<br>И вот оно! Кто-то решил стать моим завтраком. В суровом море всё ещё есть немного доброты.	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	210	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	Прошлой ночью к лодке прилетела любопытная чайка. Жаль, что она наткнулась на человека, который сам отчаянно ищет любую еду.К счастью для этой проворной птицы, мой план не сработал как надо, и она улетела.	Прошлой ночью к лодке прилетела любопытная чайка. Жаль, что она наткнулась на человека, который сам отчаянно ищет любую еду.<br>К счастью для этой проворной птицы, мой план не сработал как надо, и она улетела.	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	210	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	Прошлой ночью к лодке прилетела любопытная чайка. Какая милая и безобидная птица!Она выглядела усталой и голодной. Должно быть, летела уже очень долго. Я не удержался и поделился с ней едой. Может, у меня появился новый друг!	Прошлой ночью к лодке прилетела любопытная чайка. Какая милая и безобидная птица!<br>Она выглядела усталой и голодной. Должно быть, летела уже очень долго. Я не удержался и поделился с ней едой. Может, у меня появился новый друг!	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	280	game_runEnd	EndingStatsScreen	UI/ENDING_CANVAS/InfoList/4	Рыбы поймано:	Рыбы поймано: 	False	True	False	False	True	layout-risk-review		preferred_height_gt_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	14	game_runEnd	EndingStatsScreen	UI/ENDING_CANVAS/InfoList/4	Рыбы поймано: 19	Рыбы поймано: <color=#adf1ff>19	False	True	False	False	True	layout-risk-review		preferred_height_gt_rect
dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	14	game_runEnd	EndingStatsScreen	UI/ENDING_CANVAS/InfoList/4	Рыбы поймано: 29	Рыбы поймано: <color=#adf1ff>29	False	True	False	False	True	layout-risk-review		preferred_height_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	1316	game_storyGameDay	FriendSupportPanel	UI/HUD/FriendManageUI/Stats/Button_Lonely/Text (TMP)	Скучает	Скучает	False	True	False	False	True	layout-risk-review		preferred_width_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	504	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Смертельный взгляд	Смертельный взгляд	False	True	False	False	True	layout-risk-review		preferred_width_gt_rect|preferred_height_gt_rect
dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	14	game_storyGameDay	Dialogue	UI/HUD/TalkDialog/DialogBubble/DialogText	Спешно, передай мне сеть для рыбы!	Спешно, передай мне сеть для рыбы!	False	True	False	False	True	layout-risk-review		preferred_width_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	13496	game_storyGameDay	FriendSupportPanel	UI/HUD/FriendManageUI/Stats/Button_Lonely/Text (TMP)	Счастлив	Счастлив	False	True	False	False	True	layout-risk-review		preferred_width_gt_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	210	game_runEnd	EndingStatsScreen	UI/ENDING_CANVAS/friend_fate	Товарищи затонули вместе с кораблем. Капитан Усатик может скитаться по морю в одиночестве.	Товарищи затонули вместе с кораблем. Капитан Усатик может скитаться по морю в одиночестве.	False	True	False	False	True	layout-risk-review		multiline|long_text|preferred_width_gt_rect|preferred_height_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	462	game_collectgame	UnknownNeedsContext	UI/CUTSCENE/clickToSkipText	Удерживайте кнопку мыши, чтобы пропустить	Удерживайте кнопку мыши, чтобы пропустить	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	14	game_storyGameDay	Dialogue	UI/HUD/TalkDialog/DialogBubble/DialogText	Хм..? Что это за шум за твоей ухой?	Хм..? Что это за шум за твоей ухой?	False	True	False	False	True	layout-risk-review		preferred_width_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	14812	game_storyGameDay	UnknownNeedsContext	RandomDayBox/RANDOMBOX_HUD/randomboxPanel/bg/Title	Что делать?	Что делать?	False	True	False	False	True	layout-risk-review		preferred_height_gt_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	392	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	Что-то ударилось о борт лодки и разбудило меня.Я вытащил это на борт. Человеческие останки… старые, уже одни кости.Но шляпа уцелела, а внутри было вышито имя: «Дэмиен».	Что-то ударилось о борт лодки и разбудило меня.<br>Я вытащил это на борт. Человеческие останки… старые, уже одни кости.<br>Но шляпа уцелела, а внутри было вышито имя: «Дэмиен».	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	252	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightText	Экстремальная рыбалка	Экстремальная рыбалка	False	True	False	False	True	layout-risk-review		preferred_width_gt_rect|preferred_height_gt_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	420	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	Я едва видел нос собственной лодки.Я так долго всматривался в туман, пытаясь понять, где нахожусь, что, возможно, начал видеть в нём фигуры.Кажется, я видел человека… без головы.	Я едва видел нос собственной лодки.<br>Я так долго всматривался в туман, пытаясь понять, где нахожусь, что, возможно, начал видеть в нём фигуры.<br>Кажется, я видел человека… без головы.	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	238	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	Я нашёл крошечный одинокий островок и решил немного его осмотреть.Кто-то явно бывал там раньше: я нашёл старый деревянный сундук и притащил его обратно в лодку.Тащить его было тяжело и изматывающе, так что надеюсь, оно того стоило!	Я нашёл крошечный одинокий островок и решил немного его осмотреть.<br>Кто-то явно бывал там раньше: я нашёл старый деревянный сундук и притащил его обратно в лодку.<br>Тащить его было тяжело и изматывающе, так что надеюсь, оно того стоило!	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	420	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	Я нашёл одинокий крошечный островок и решил немного его осмотреть.Среди кустов нашлась старая банка, а внутри — черви, питающиеся остатками. Для рыб сойдёт!	Я нашёл одинокий крошечный островок и решил немного его осмотреть.<br>Среди кустов нашлась старая банка, а внутри — черви, питающиеся остатками. Для рыб сойдёт!	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	420	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	Я не мог ошибиться! Это точно была не птица! Значит, над этим проклятым морем летают люди, а значит, меня рано или поздно спасут.Логично же. …Правда?	Я не мог ошибиться! Это точно была не птица! Значит, над этим проклятым морем летают люди, а значит, меня рано или поздно спасут.<br>Логично же. …Правда?	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	1022	game_storyGameDay	UnknownNeedsContext	UI/HUD/HoverBox_energy/mood_info	Я полностью отдохнул!	Я полностью отдохнул!	False	True	False	False	True	layout-risk-review		preferred_width_gt_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	420	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	Я почувствовал, как маленький камень скребанул по днищу лодки, и поднялся осмотреться…Место выглядело подозрительно, но я всё равно снова уснул и позволил волнам вынести меня отсюда.Так я хотя бы не смогу винить себя за неверный курс!	Я почувствовал, как маленький камень скребанул по днищу лодки, и поднялся осмотреться…<br>Место выглядело подозрительно, но я всё равно снова уснул и позволил волнам вынести меня отсюда.<br>Так я хотя бы не смогу винить себя за неверный курс!	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	420	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	Я проснулся от волн, бьющихся о борт лодки; вода летела мне в лицо.Смирившись с обстоятельствами, я снова задремал под мерное покачивание лодки.Но, кажется, что-то унесло волнами…	Я проснулся от волн, бьющихся о борт лодки; вода летела мне в лицо.<br>Смирившись с обстоятельствами, я снова задремал под мерное покачивание лодки.<br>Но, кажется, что-то унесло волнами…	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	210	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	Я проснулся от волн, бьющихся о борт лодки; вода летела мне в лицо.Собравшись с мыслями и восстановив равновесие, я попытался поспать ещё несколько часов, но безуспешно.	Я проснулся от волн, бьющихся о борт лодки; вода летела мне в лицо.<br>Собравшись с мыслями и восстановив равновесие, я попытался поспать ещё несколько часов, но безуспешно.	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	210	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	Я резко проснулся от грома после вспышек ночной бури.Спать было невозможно, поэтому я надел ведро, чтобы приглушить шум и закрыться от дождя. Утро ушло на то, чтобы заново разложить вещи, пережившие бурю.	Я резко проснулся от грома после вспышек ночной бури.<br>Спать было невозможно, поэтому я надел ведро, чтобы приглушить шум и закрыться от дождя. Утро ушло на то, чтобы заново разложить вещи, пережившие бурю.	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	252	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	Я резко проснулся от грома после вспышек ночной бури.Это была одна из самых тяжёлых ночей для сна.Запасы тоже пострадали, и всё утро я раскладывал их заново.	Я резко проснулся от грома после вспышек ночной бури.<br>Это была одна из самых тяжёлых ночей для сна.<br>Запасы тоже пострадали, и всё утро я раскладывал их заново.	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	630	game_storyGameDay	Journal	UI/HUD/JournalMainBook/Mask/NightDescription	Я терпеть не могу мокрые носки, а тут проснулся в холодной промокшей одежде. Крепким сном я тоже не отличаюсь, так что мне нужно что-то для сна.Карта всё равно была бесполезна и продержалась достаточно долго... пока я не проснулся с её клочками во рту. Фу!	Я терпеть не могу мокрые носки, а тут проснулся в холодной промокшей одежде. Крепким сном я тоже не отличаюсь, так что мне нужно что-то для сна.<br>Карта всё равно была бесполезна и продержалась достаточно долго... пока я не проснулся с её клочками во рту. Фу!	False	True	False	False	True	layout-risk-review		long_text|preferred_width_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	3	1	14	game_storyGameDay	UnknownNeedsContext	UI/HUD/Hunger/HoverBox_hunger/mood_info	Я умираю от голода	Я умираю от голода	False	True	False	False	True	layout-risk-review		narrow_rect|preferred_width_gt_rect|preferred_height_gt_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	1022	game_storyGameDay	UnknownNeedsContext	UI/HUD/Health/HoverBox_health/mood_info	Я чувствую себя здоровым!	Я чувствую себя здоровым!	False	True	False	False	True	layout-risk-review		preferred_width_gt_rect|preferred_height_gt_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	42	game_menu	OptionsMenu	GameController/SETTINGS_CANVAS/SETTINGS_MENU/settings_items/SettingsPanel_Credits/SettingName	| Автор: Taiki (DopplerGhost) | Особая благодарность: TakDor, Merlidan, Drael и вам! |	| Автор: Taiki <i>(DopplerGhost)</i> | Особая благодарность: TakDor, Merlidan, Drael и вам! |	True	True	False	True	False	mixed-ru-en-review		long_text
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	70	game_storyGameDay	NightEventChoice	THE BOAT/TASKS/Task_Fishing/FishOnHookCanvas/Text (TMP)	!	!	False	False	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	90	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#1	#1	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	450	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#10	#10	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#11	#11	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	450	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#12	#12	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#13	#13	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#14	#14	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#15	#15	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	210	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#16	#16	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	300	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#17	#17	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	600	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#18	#18	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	330	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#19	#19	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	420	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#2	#2	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	150	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#20	#20	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	150	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#21	#21	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	170	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#22	#22	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	130	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#23	#23	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	150	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#24	#24	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	150	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#25	#25	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	150	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#26	#26	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	300	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#27	#27	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	450	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#28	#28	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	470	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#3	#3	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	580	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#4	#4	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	750	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#5	#5	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	600	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#6	#6	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	510	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#7	#7	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	240	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#8	#8	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	5	2	600	game_storyGameDay	Journal	UI/HUD/JournalMainBook/PageButtons/EntryText	#9	#9	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	40	game_storyGameDay	LeftNotification	UI/HUD/ItemsUpdateCanvas/Holder/Item_BoatDamage/Text	-21%	-21%	False	False	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	50	game_storyGameDay	LeftNotification	UI/HUD/ItemsUpdateCanvas/Holder/Item_BoatDamage/Text	-27%	-27%	False	False	False	False	False	review

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	60	game_storyGameDay	LeftNotification	UI/HUD/ItemsUpdateCanvas/Holder/Item_BoatDamage/Text	-37%	-37%	False	False	False	False	False	review

dswf_audit_logs_VADUVKA_20260628_233804.zip	3	1	120	game_storyGameDay	LeftNotification	UI/HUD/ItemsUpdateCanvas/Holder/Item_BoatDamage/Text	-54%	-54%	False	False	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	3	1	70	game_storyGameDay	LeftNotification	UI/HUD/ItemsUpdateCanvas/Holder/Item_BoatDamage/Text	-57%	-57%	False	False	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	70	game_storyGameDay	LeftNotification	UI/HUD/ItemsUpdateCanvas/Holder/Item_BoatDamage/Text	-66%	-66%	False	False	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	80	game_menu	OptionsMenu	GameController/SETTINGS_CANVAS/SETTINGS_MENU/settings_items/SettingsPanel_Vol_Master/SettingPercent	100%	100%	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	10	game_menu	OptionsMenu	GameController/SETTINGS_CANVAS/SETTINGS_MENU/settings_items/SettingsPanel_Vol_Music/SettingPercent	44%	44%	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	7	3	450	game_collectgame	UnknownNeedsContext	UI/HUD/CLOCK/clockholder/timer/time_num	45	45	False	False	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	60	game_menu	OptionsMenu	GameController/SETTINGS_CANVAS/SETTINGS_MENU/settings_items/SettingsPanel_Brightness/SettingPercent	50%	50%	False	False	False	False	False	review		narrow_rect
dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	260	game_menu	MainMenu	MENU/UI/Canvas/MedalsButton/Medals/Medal_1 (1)/Title	???	???	False	False	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	80	game_storyGameNight	UnknownNeedsContext	UI/HUD/CursorPointer/CursorTipText	Акваланг	Акваланг	False	True	False	False	False	review

dswf_audit_logs_DIGIDRO-PC_20260629_143052.zip	3	1	80	game_storyGameNight	UnknownNeedsContext	UI/HUD/CursorPointer/CursorTipText	Акваланг сломан	Акваланг сломан	False	True	False	False	False	review

dswf_audit_logs_COMPUTER_20260629_142216.zip	5	2	30	game_storyGameNight	UnknownNeedsContext	UI/HUD/CursorPointer/CursorTipText	Аптечка	Аптечка	False	True	False	False	False	review

